0,0
1,0
2,0
3,0
4,0
5,1
6,2
7,2
7,3
7,4
7,5
7,6
7,7
8,7
9,8
10,9
10,10
10,11
11,12
12,12
13,12
14,12
15,12
16,12
16,13
16,14
16,15
17,16
18,17
19,18
20,19
20,20
21,21
21,22
21,23
22,23
23,24
23,25
23,26
23,27
23,28
23,29
24,29
25,29
26,29
27,29
28,29
29,29
30,29
31,29
32,29
33,29
33,30
33,31
33,32
33,33
34,34
34,35
34,36
34,37
35,38
36,38
36,39
37,40
38,40
39,40
40,40
41,40
42,40
43,40
44,40
45,40
46,40
47,40
48,40
49,40
50,40
51,40
52,40
53,40
53,41
53,42
53,43
53,44
53,45
53,46
53,47
54,47
55,48
56,48
56,49
57,50
57,51
58,51
59,52
60,53
61,53
62,54
62,55
63,56
64,57
65,58
66,59
66,60
67,60
67,61
68,62
69,62
70,62
71,63
71,64
71,65
71,66
71,67
71,68
71,69
72,69
73,69
74,69
75,69
76,69
77,69
77,70
78,70
79,70
80,70
81,70
81,71
81,72
82,72
83,72
83,73
83,74
83,75
83,76
84,76
85,77
86,78
87,78
88,79
89,80
90,81
90,82
